"id","a2.pos","z","t","r.z","z.o","a1","a2","u","v","d1","d2","x1","x2"
284,2,0,15.2740897739202,1,0,2.06994234203518,3.53216692785143,3.53216692785143,Inf,0,0,1,0
285,2,0,10.8531341419509,1,0,1.6191848112011,2.75059491013607,2.75059491013607,Inf,0,0,1,1
286,2,0,123.852322996052,1,0,0.713637572507281,1.98300699247267,1.98300699247267,Inf,0,0,1,1
287,4,0,48.6942037833539,1,0,3.31997193841064,5.67711186172325,5.67711186172325,Inf,0,0,1,0
288,0,1,0,1,1,0,0,0,Inf,1,1,1,1
289,2,0,511.413515308677,1,0,1.10269768112331,4.14137128663967,4.14137128663967,Inf,0,0,1,0
290,2,0,18.3751456579567,1,0,1.50085340810543,3.39850705840717,3.39850705840717,Inf,0,0,1,1
291,1,0,60.4949796370061,1,0,0,1.10126506421338,1.10126506421338,Inf,0,0,1,1
292,1,0,319.23874722112,1,0,0,1.29946949647089,1.29946949647089,Inf,0,0,1,0
293,2,0,26.7353342549669,1,0,0.980219452868131,2.31332955979766,2.31332955979766,Inf,0,0,0,1
294,1,0,369.505032886193,1,0,0,2.52600159248028,2.52600159248028,Inf,0,0,1,0
295,3,0,15.1278856306885,1,0,2.15867709935829,4.38709744135377,4.38709744135377,Inf,0,0,1,1
296,3,0,277.880599444671,1,0,3.39559863020683,4.77421141456782,4.77421141456782,Inf,0,0,0,0
297,1,0,6.13086769381048,1,0,0,1.01589810042062,1.01589810042062,Inf,0,0,1,1
298,2,0,29.3216801091545,1,0,1.86496303673357,3.14627587357082,3.14627587357082,Inf,0,0,1,1
299,2,0,10.0459615286075,1,0,0.674815194108791,3.97878938543382,3.97878938543382,Inf,0,0,1,1
300,2,0,18.2585170904923,1,0,2.83889121160827,3.7230000877215,3.7230000877215,Inf,0,0,0,0
301,1,0,97.1887438874681,0,2,0,1.18605345172222,1.18605345172222,Inf,0,0,0,0
302,1,0,4.8144951034518,1,0,0,1.87250828959688,1.87250828959688,Inf,0,0,1,0
303,3,0,116.380262705323,0,2,2.82900837744883,4.78910700423961,4.78910700423961,Inf,0,0,1,0
304,0,1,0,1,1,0,0,0,Inf,1,1,1,1
305,0,0,15.5864946205455,1,0,0,0,0,Inf,0,0,1,0
306,0,0,118.132052846426,0,2,0,0,0,Inf,2,2,0,1
307,3,0,155.340089298675,1,0,2.93020770283126,5.68284562429444,5.68284562429444,Inf,0,0,1,1
308,2,0,95.0398061393683,1,0,1.12924131991828,4.01012608711482,4.01012608711482,Inf,0,0,0,0
309,3,0,13.5488315185533,1,0,2.06574660582462,4.08273636561012,4.08273636561012,Inf,0,0,1,0
310,2,0,6.79131398238511,1,0,1.63189413899257,4.04881307333336,4.04881307333336,Inf,0,0,1,1
311,0,1,0,1,1,0,0,0,Inf,1,1,1,1
312,0,0,32.8260638386476,1,0,0,0,0,Inf,0,0,1,1
313,3,0,157.44577941306,1,0,2.27911903072128,4.1106322299282,4.1106322299282,Inf,0,0,0,0
314,2,0,171.486101524064,0,2,2.78483699926596,4.50405300575283,4.50405300575283,Inf,0,0,0,0
315,1,0,46.071958939488,1,0,0,1.10266264673274,1.10266264673274,Inf,0,0,1,1
316,2,0,17.6980516312506,1,0,0.745088732104672,1.98913272465998,1.98913272465998,Inf,0,0,1,1
317,1,0,18.5473643225636,1,0,0,1.95275051679047,1.95275051679047,Inf,0,0,1,1
318,1,0,367.444082990728,1,0,0,0.492269352677336,0.492269352677336,Inf,0,0,1,0
319,0,0,27.7866544725123,1,0,0,0,0,Inf,0,0,0,0
320,2,0,28.0996259215966,1,0,2.21154820305403,4.07053237739476,4.07053237739476,Inf,0,0,0,1
321,3,0,207.685837890754,1,0,2.23994093271969,3.34397152425506,3.34397152425506,Inf,0,0,0,0
322,0,1,0,1,1,0,0,0,Inf,1,1,1,1
323,2,0,132.251255886343,1,0,1.92461551719153,4.50014584333056,4.50014584333056,Inf,0,0,1,0
324,2,0,246.332369579467,0,2,0.995349205998374,2.23668019634529,2.23668019634529,Inf,0,0,0,0
325,3,0,8.86310001972318,0,2,4.12164617145829,5.56605017348417,5.56605017348417,Inf,0,0,0,0
326,3,0,38.9101347435182,0,2,3.18344352078704,5.76118377280049,5.76118377280049,Inf,0,0,0,0
327,2,0,117.10830531708,1,0,2.69169613592983,4.14763314660242,4.14763314660242,Inf,0,0,0,0
328,2,0,48.108122864805,1,0,1.55597846684203,2.94140265332466,2.94140265332466,Inf,0,0,0,0
329,3,0,12.7371331700108,1,0,3.35971324176113,4.58171575158238,4.58171575158238,Inf,0,0,1,1
330,2,0,477.243379374413,0,2,1.76143856722649,2.68236956048092,2.68236956048092,Inf,0,0,0,0
331,2,0,129.194593013691,1,0,1.25626634469004,2.66668971102784,2.66668971102784,Inf,0,0,0,0
332,3,0,85.8362059121695,1,0,2.28841470706833,3.06073093746329,3.06073093746329,Inf,0,0,1,1
333,3,0,4.1850596717332,1,0,1.97700907772816,3.54057393817889,3.54057393817889,Inf,0,0,1,1
334,0,1,0,1,1,0,0,0,Inf,1,1,0,1
335,3,0,619.945519839188,1,0,2.02814882552011,3.15909722580087,3.15909722580087,Inf,0,0,1,0
336,1,0,39.2282639474557,1,0,0,1.16797926277042,1.16797926277042,Inf,0,0,1,1
337,3,0,278.819211265006,1,0,3.89528770942294,4.91309272487381,4.91309272487381,Inf,0,0,1,0
338,2,0,54.2529182377585,1,0,0.536395963801971,3.56809475807165,3.56809475807165,Inf,0,0,1,0
339,0,1,0,1,1,0,0,0,Inf,1,1,1,1
340,1,0,319.595490764319,1,0,0,0.86310098414001,0.86310098414001,Inf,0,0,0,0
341,3,0,15.7475397566695,0,2,3.3355224367857,4.99890271600114,4.99890271600114,Inf,0,0,0,1
342,2,0,34.8848148242595,1,0,1.29169425633591,2.02182242139949,2.02182242139949,Inf,0,0,1,1
343,4,0,52.7474734135179,1,0,2.98019433416105,4.57872194226224,4.57872194226224,Inf,0,0,1,1
344,0,1,0,1,1,0,0,0,Inf,1,1,1,1
345,2,0,12.4870943789604,0,2,2.74915698245123,3.33581712910309,3.33581712910309,Inf,0,0,0,1
346,1,1,0,0,2,0,1.46921011170501,0,1.46921011170501,2,1,1,1
347,3,0,40.8634694253871,1,0,1.76292882139329,4.0192783419996,4.0192783419996,Inf,0,0,1,1
348,0,0,42.4842257744121,1,0,0,0,0,Inf,0,0,1,1
349,2,0,42.9277061117394,1,0,1.33856709804909,3.32165266149176,3.32165266149176,Inf,0,0,1,1
350,1,0,5.26970170979837,1,0,0,1.82117150308466,1.82117150308466,Inf,0,0,0,0
351,4,0,38.8276011852849,1,0,3.55060331740849,4.8477920604783,4.8477920604783,Inf,0,0,1,0
352,3,0,81.2076282325246,0,2,4.273013108421,5.62171636626267,5.62171636626267,Inf,0,0,1,1
353,3,0,200.616983678922,0,2,2.89661988231709,4.03774304661737,4.03774304661737,Inf,0,0,0,0
354,2,0,33.2475052523408,1,0,1.82126683091676,3.41578369642505,3.41578369642505,Inf,0,0,1,1
355,2,0,206.480137115341,0,2,1.00969401715525,3.48928249738518,3.48928249738518,Inf,0,0,0,0
356,0,1,0,1,1,0,0,0,Inf,1,1,1,1
357,2,0,15.5817633847461,1,0,1.73803898088318,2.69445267986423,2.69445267986423,Inf,0,0,0,1
358,0,1,0,1,1,0,0,0,Inf,1,1,1,1
359,2,0,116.254002187646,1,0,2.01186109469775,2.95438795483428,2.95438795483428,Inf,0,0,0,0
360,3,0,64.5310130552182,1,0,3.29987452805773,5.45019067393368,5.45019067393368,Inf,0,0,1,0
361,2,0,182.619201627603,0,2,1.21634701746512,2.56583044739745,2.56583044739745,Inf,0,0,1,1
362,1,0,68.4370227812233,0,2,0,1.83190514657301,1.83190514657301,Inf,0,0,1,1
363,3,0,175.938042084738,1,0,2.53320166682758,4.58921977631234,4.58921977631234,Inf,0,0,0,0
364,2,0,177.02695260679,1,0,1.2100910051035,4.07944956833816,4.07944956833816,Inf,0,0,1,0
365,4,0,269.631511990269,1,0,4.43998710050767,5.55704828313929,5.55704828313929,Inf,0,0,1,0
366,1,0,25.8618552672054,1,0,0,1.18631173311497,1.18631173311497,Inf,0,0,0,1
367,1,0,19.3350954273921,1,0,0,1.12158891108454,1.12158891108454,Inf,0,0,1,1
368,1,0,31.739643429153,0,2,0,1.50822279080992,1.50822279080992,Inf,0,0,0,1
369,2,0,215.640355505142,1,0,2.23762971840211,3.35273287748155,3.35273287748155,Inf,0,0,0,0
370,0,0,14.5415031075504,1,0,0,0,0,Inf,0,0,1,0
371,2,0,97.5731083794748,1,0,1.837846506414,3.97936499833022,3.97936499833022,Inf,0,0,1,0
372,4,0,103.837381554537,1,0,2.78223512573761,4.65098787996832,4.65098787996832,Inf,0,0,1,1
373,2,0,56.548336576916,0,2,1.31414205822829,2.63259425756686,2.63259425756686,Inf,0,0,0,0
374,2,0,290.762989351235,1,0,1.93183391302926,2.70974027838783,2.70974027838783,Inf,0,0,1,0
375,1,0,258.25780654554,1,0,0,3.96868786230774,3.96868786230774,Inf,0,0,1,0
376,1,0,73.4863827588102,1,0,0,1.89101453002733,1.89101453002733,Inf,0,0,1,0
377,3,0,61.4067225139853,1,0,3.9404105691079,4.8853841608694,4.8853841608694,Inf,0,0,1,1
378,0,0,283.730021333319,1,0,0,0,0,Inf,0,0,0,0
379,2,0,6.06632594724972,1,0,1.12744892694802,2.86948302725752,2.86948302725752,Inf,0,0,1,1
380,1,0,112.325746025961,1,0,0,0.66180486042195,0.66180486042195,Inf,0,0,1,1
381,2,0,218.868907579415,1,0,1.65466685270152,3.26043394148245,3.26043394148245,Inf,0,0,1,0
382,0,0,19.2157363391281,1,0,0,0,0,Inf,0,0,1,1
383,1,0,214.548574642451,1,0,0,1.54827740499125,1.54827740499125,Inf,0,0,0,0
384,1,0,167.168362428657,1,0,0,1.17039307871016,1.17039307871016,Inf,0,0,0,0
385,2,0,637.54345327112,1,0,1.40762998046225,2.70349116612272,2.70349116612272,Inf,0,0,1,0
386,1,0,65.6391767554021,1,0,0,1.07706805892736,1.07706805892736,Inf,0,0,1,1
387,2,0,142.883075898423,1,0,1.5197371894576,4.48808826156532,4.48808826156532,Inf,0,0,0,0
388,0,0,55.6236230532882,0,2,0,0,0,Inf,2,2,0,1
389,0,1,0,1,1,0,0,0,Inf,1,1,1,1
390,1,0,78.0541225692727,0,2,0,1.77991953045436,1.77991953045436,Inf,0,0,0,0
391,3,0,55.2894819991095,1,0,2.31045312209527,3.40582284393813,3.40582284393813,Inf,0,0,1,1
392,2,0,97.0103821846996,1,0,2.76028697247789,3.76531712123542,3.76531712123542,Inf,0,0,1,1
393,2,0,130.564660971049,0,2,1.51746067948883,2.49040112539154,2.49040112539154,Inf,0,0,0,0
394,3,0,9.59181418454702,1,0,3.45606790557271,5.55619834155687,5.55619834155687,Inf,0,0,1,1
395,1,0,23.1431735203776,1,0,0,1.11942557343575,1.11942557343575,Inf,0,0,1,1
396,2,0,209.660154537806,1,0,1.03853941482307,2.1976369437413,2.1976369437413,Inf,0,0,1,0
397,1,0,288.687286604677,0,2,0,1.60764901128435,1.60764901128435,Inf,0,0,0,0
398,0,1,0,1,1,0,0,0,Inf,1,1,1,1
399,1,0,0.894295386493844,1,0,0,1.61097689497298,0,1.61097689497298,0,1,1,1
400,1,0,110.17772106725,1,0,0,1.20911495563535,1.20911495563535,Inf,0,0,1,0
401,1,0,18.1510855954044,1,0,0,1.14896527366284,1.14896527366284,Inf,0,0,0,0
402,1,0,11.6659704190543,1,0,0,1.00000359323169,1.00000359323169,Inf,0,0,1,1
403,3,0,37.4072002250082,0,2,1.57002335179641,2.62428873786489,2.62428873786489,Inf,0,0,0,1
404,3,0,68.4825732527797,1,0,4.07235747995634,4.91823402866775,4.91823402866775,Inf,0,0,0,1
405,0,1,0,1,1,0,0,0,Inf,1,1,0,0
406,2,0,48.6204844205862,0,2,1.29986553937262,3.05968024136494,3.05968024136494,Inf,0,0,0,1
407,1,0,74.0334144809501,1,0,0,2.19575345267589,2.19575345267589,Inf,0,0,1,1
408,0,1,0,1,1,0,0,0,Inf,1,1,0,1
409,0,1,0,1,1,0,0,0,Inf,1,1,1,0
410,2,0,229.582707691914,1,0,1.13311199143287,3.41421004251494,3.41421004251494,Inf,0,0,0,0
411,2,0,151.658142965037,1,0,2.11619573410712,3.98881846458263,3.98881846458263,Inf,0,0,0,0
412,2,0,50.470013687855,1,0,2.44055543461756,5.19757501451061,5.19757501451061,Inf,0,0,1,1
413,3,0,122.983982000729,0,2,3.38670009779997,4.8793596119079,4.8793596119079,Inf,0,0,0,0
414,1,0,32.5171869147258,1,0,0,1.13980876387374,1.13980876387374,Inf,0,0,0,1
415,3,0,52.0456560882058,0,2,2.43188788307535,4.10052295178353,4.10052295178353,Inf,0,0,0,1
416,2,0,19.7780823448144,0,2,1.71069122361673,3.46700366997908,3.46700366997908,Inf,0,0,1,1
417,2,0,36.1556222037134,0,2,1.4093341838066,3.27844170724614,3.27844170724614,Inf,0,0,1,1
418,2,0,265.868880603397,1,0,2.66985965251672,4.52817110944341,4.52817110944341,Inf,0,0,1,0
419,1,0,7.86454519240267,1,0,0,1.28670539516712,1.28670539516712,Inf,0,0,0,1
420,3,0,33.4843651701811,0,2,3.382262622865,4.00042041109533,4.00042041109533,Inf,0,0,0,0
421,3,0,38.1204480808352,1,0,3.50856164243763,5.65572028121731,5.65572028121731,Inf,0,0,1,1
422,2,0,165.459927587614,1,0,1.41605378726235,2.93581933172525,2.93581933172525,Inf,0,0,1,0
423,0,1,0,1,1,0,0,0,Inf,1,1,0,1
424,0,0,10.3257157981211,1,0,0,0,0,Inf,0,0,1,1
425,1,0,18.8149139121806,1,0,0,1.43746302375106,1.43746302375106,Inf,0,0,1,0
426,2,0,8.58362946366335,1,0,1.57544342846338,2.65323323428505,2.65323323428505,Inf,0,0,1,0
427,1,0,98.531190288494,1,0,0,1.91730532349819,1.91730532349819,Inf,0,0,1,0
428,2,0,16.4480769112741,1,0,1.85014153068211,2.6642016673343,2.6642016673343,Inf,0,0,0,1
429,2,0,86.8860933555865,1,0,0.96929174882523,2.33863814602803,2.33863814602803,Inf,0,0,0,1
430,1,0,290.561860838689,1,0,0,1.83232064304286,1.83232064304286,Inf,0,0,0,0
431,1,0,36.5130613294859,1,0,0,2.49720171518235,2.49720171518235,Inf,0,0,0,1
432,2,0,18.2473090008311,1,0,1.89223532819382,3.00740962288148,3.00740962288148,Inf,0,0,1,0
433,3,0,217.478538898168,1,0,4.28390323535958,4.85842836095952,4.85842836095952,Inf,0,0,1,0
434,1,0,31.9518272438703,1,0,0,1.23770203258799,1.23770203258799,Inf,0,0,1,1
435,2,0,48.5336549900815,1,0,0.766387918937878,1.47626084170695,1.47626084170695,Inf,0,0,1,0
436,2,0,16.4602702080932,1,0,1.1772851874859,2.74066430530142,2.74066430530142,Inf,0,0,0,1
437,0,0,235.15544525097,1,0,0,0,0,Inf,0,0,0,0
438,1,0,111.522752777272,1,0,0,0.731349113752665,0.731349113752665,Inf,0,0,1,0
439,3,0,49.4794515281158,1,0,3.60764221615397,4.99764269946764,4.99764269946764,Inf,0,0,1,1
440,1,0,41.9937660284557,1,0,0,1.20470826122268,1.20470826122268,Inf,0,0,0,0
441,1,0,58.5806859911626,1,0,0,2.60867278675106,2.60867278675106,Inf,0,0,1,0
442,1,0,236.406366490604,1,0,0,0.800287326397534,0.800287326397534,Inf,0,0,1,0
443,2,0,74.9510523645481,1,0,1.58147130380974,4.14420420242674,4.14420420242674,Inf,0,0,1,1
444,0,0,58.7148630771407,0,2,0,0,0,Inf,2,2,0,0
445,2,0,1.96694601266199,1,0,1.73733053838339,2.40707179567801,1.73733053838339,2.40707179567801,0,1,1,1
446,1,0,0.754494339441208,1,0,0,1.43786562033815,0,1.43786562033815,0,1,1,1
447,0,1,0,1,1,0,0,0,Inf,1,1,1,0
448,1,0,14.3653450604723,1,0,0,1.1990280174904,1.1990280174904,Inf,0,0,0,0
449,0,0,25.1918049909484,1,0,0,0,0,Inf,0,0,1,1
450,1,0,225.659405321048,1,0,0,1.32081301681396,1.32081301681396,Inf,0,0,1,0
451,2,0,50.8104227033075,1,0,0.722207027938685,2.58877594673608,2.58877594673608,Inf,0,0,0,0
452,3,0,24.9830070090209,1,0,2.73768766742284,4.32653874018162,4.32653874018162,Inf,0,0,1,0
453,0,0,20.6394684729694,0,2,0,0,0,Inf,2,2,1,1
454,1,0,4.06481773207842,1,0,0,1.63416740083698,1.63416740083698,Inf,0,0,1,0
455,3,0,18.6269708868528,1,0,2.36985773664765,4.59396401114245,4.59396401114245,Inf,0,0,1,1
456,2,0,26.8492434246456,1,0,0.918709925818599,3.35839831240063,3.35839831240063,Inf,0,0,0,0
457,1,0,22.7894671057408,1,0,0,2.01464636424957,2.01464636424957,Inf,0,0,1,1
458,1,0,31.985441682932,1,0,0,2.07038233616893,2.07038233616893,Inf,0,0,0,0
459,2,0,98.0963415280469,1,0,1.96665718120604,3.57788695517756,3.57788695517756,Inf,0,0,0,0
460,2,0,3.41654977655443,1,0,1.69779386340383,3.38570344798107,3.38570344798107,Inf,0,0,1,0
461,1,0,1.27122414178581,1,0,0,1.16048670457812,1.16048670457812,Inf,0,0,1,1
462,3,0,673.441190980595,1,0,4.00946537534485,5.46980297825828,5.46980297825828,Inf,0,0,1,0
463,1,0,17.8426460753216,1,0,0,1.19828691079345,1.19828691079345,Inf,0,0,1,0
464,2,0,83.1701396398041,1,0,1.84074459605729,2.68788541880616,2.68788541880616,Inf,0,0,1,0
465,3,0,293.272573497808,1,0,1.60388241244727,2.49324683502033,2.49324683502033,Inf,0,0,1,0
466,3,0,117.984799230394,1,0,3.62933574865692,5.91348532760893,5.91348532760893,Inf,0,0,0,0
467,2,0,65.5205029854972,1,0,0.782025368022209,2.60274030660696,2.60274030660696,Inf,0,0,0,0
468,3,0,147.850828494121,1,0,3.0720454829734,4.51186586758437,4.51186586758437,Inf,0,0,1,0
469,0,1,0,1,1,0,0,0,Inf,1,1,1,1
470,3,0,8.68775776664643,0,2,2.94996922594566,4.19005159708743,4.19005159708743,Inf,0,0,0,0
471,3,0,93.0477328481602,1,0,1.86994170760293,4.6099050477006,4.6099050477006,Inf,0,0,1,1
472,1,0,143.152707203211,1,0,0,0.241214483434,0.241214483434,Inf,0,0,0,0
473,1,0,226.571116575607,1,0,0,0.967813203612908,0.967813203612908,Inf,0,0,0,0
474,2,0,20.344443296829,1,0,2.02639087574044,3.64733423535705,3.64733423535705,Inf,0,0,1,0
475,0,0,25.777219095533,1,0,0,0,0,Inf,0,0,1,1
476,2,0,7.63813889561013,1,0,1.77055710393163,2.95644061679816,2.95644061679816,Inf,0,0,1,1
477,1,0,21.1138289693436,0,2,0,1.23995054420988,1.23995054420988,Inf,0,0,0,1
478,2,0,22.7904726540568,1,0,1.01866457401425,1.80190223587585,1.80190223587585,Inf,0,0,1,1
479,1,0,15.6405449369627,1,0,0,0.789761537184815,0.789761537184815,Inf,0,0,1,1
480,2,0,268.193710536562,1,0,0.808068299740341,1.72221185380046,1.72221185380046,Inf,0,0,0,0
481,2,0,81.0581099612028,1,0,1.32631188159659,2.34929882471327,2.34929882471327,Inf,0,0,0,1
482,3,0,37.5045751880174,1,0,1.80870105317214,2.73061561691892,2.73061561691892,Inf,0,0,1,1
483,1,0,230.017341112185,0,2,0,1.06099409173955,1.06099409173955,Inf,0,0,0,0
484,1,0,46.5590112469733,1,0,0,1.84353159796239,1.84353159796239,Inf,0,0,0,0
485,1,0,217.802388147393,1,0,0,1.60812757341548,1.60812757341548,Inf,0,0,1,0
486,1,0,2.3660628443986,1,0,0,1.84088769740025,1.84088769740025,Inf,0,0,1,1
487,3,0,52.9618810572464,1,0,3.83602293109187,4.31916685489303,4.31916685489303,Inf,0,0,1,1
488,3,0,43.8985510657617,1,0,4.15059362331305,5.93190693437792,5.93190693437792,Inf,0,0,1,0
489,2,0,35.6508194335301,0,2,0.912954802099199,4.21437444272776,4.21437444272776,Inf,0,0,0,0
490,1,0,103.658876818714,1,0,0,0.603502008437582,0.603502008437582,Inf,0,0,1,0
491,3,0,151.65279873836,1,0,3.7079522568113,5.79058619508987,5.79058619508987,Inf,0,0,1,0
492,1,0,15.7991731324708,1,0,0,0.640687880448774,0.640687880448774,Inf,0,0,0,0
493,2,0,54.8796060289503,1,0,1.35007768347711,2.54423836285331,2.54423836285331,Inf,0,0,1,1
494,3,0,50.5930226167275,1,0,4.1194050020314,4.52027198534161,4.52027198534161,Inf,0,0,1,1
495,2,0,407.980914239348,1,0,1.28458917451828,3.06415773423426,3.06415773423426,Inf,0,0,1,0
496,0,1,0,1,1,0,0,0,Inf,1,1,1,1
497,2,0,132.552554038951,1,0,0.657363114295227,1.22068823516816,1.22068823516816,Inf,0,0,1,0
498,2,0,84.1996398078216,1,0,1.42950024287691,2.74786325773251,2.74786325773251,Inf,0,0,1,1
499,3,0,104.358021898782,1,0,2.24651435678947,3.70983647044689,3.70983647044689,Inf,0,0,0,0
500,3,0,56.5988019665994,1,0,3.10410908029291,5.0239896856108,5.0239896856108,Inf,0,0,1,1
501,1,0,27.1758519914681,0,2,0,2.50941516481766,2.50941516481766,Inf,0,0,1,0
502,4,0,175.753060958232,1,0,4.33377151056244,5.26195461084043,5.26195461084043,Inf,0,0,0,0
503,1,0,82.6312611205374,0,2,0,1.55706204956127,1.55706204956127,Inf,0,0,0,0
504,4,0,24.77562067179,0,2,4.92448037479598,5.83402318405088,5.83402318405088,Inf,0,0,0,0
505,3,0,129.43236790779,1,0,3.63879540028875,4.44174444480365,4.44174444480365,Inf,0,0,1,0
506,2,0,121.583544886638,1,0,1.53186888549137,2.62133570369021,2.62133570369021,Inf,0,0,0,1
507,1,0,111.435921918964,1,0,0,1.65387921307519,1.65387921307519,Inf,0,0,1,0
508,1,0,90.5311165099146,1,0,0,2.95732932301087,2.95732932301087,Inf,0,0,0,1
509,2,0,110.392053758997,0,2,1.0376018900996,1.91067169012115,1.91067169012115,Inf,0,0,0,0
510,1,0,42.1209658841159,1,0,0,1.19379867736266,1.19379867736266,Inf,0,0,1,1
511,2,0,227.183000258564,1,0,1.8194172611285,3.59510493137358,3.59510493137358,Inf,0,0,0,0
512,1,0,1.00413405714408,1,0,0,2.43962055187228,0,2.43962055187228,0,1,1,1
513,3,0,47.0000799625257,1,0,2.77896095495303,3.75379003403942,3.75379003403942,Inf,0,0,1,1
514,2,0,22.4758595493487,1,0,1.27345079283499,2.9043227548086,2.9043227548086,Inf,0,0,0,1
515,1,0,94.7309279558989,1,0,0,1.53097285706187,1.53097285706187,Inf,0,0,0,0
516,1,0,82.7906510510036,0,2,0,2.19580935359463,2.19580935359463,Inf,0,0,1,1
517,2,0,118.358486307024,0,2,1.24915993053703,2.78140574789464,2.78140574789464,Inf,0,0,0,0
518,1,0,2.35989161830898,1,0,0,1.69175324602672,1.69175324602672,Inf,0,0,1,1
519,0,0,266.407236546215,1,0,0,0,0,Inf,0,0,1,0
520,1,0,322.715734738221,1,0,0,1.47734138895802,1.47734138895802,Inf,0,0,0,0
521,3,0,11.4784111542975,1,0,3.13001243562569,5.15857913471899,5.15857913471899,Inf,0,0,0,0
522,2,0,78.7028588261462,1,0,0.898566219093155,2.55556415674751,2.55556415674751,Inf,0,0,0,0
523,3,0,96.3527289115839,1,0,2.69065544264853,4.24984840371532,4.24984840371532,Inf,0,0,1,1
524,2,0,192.358769337734,1,0,1.35769808224882,2.53623789916662,2.53623789916662,Inf,0,0,1,0
525,0,0,62.0747412543164,1,0,0,0,0,Inf,0,0,1,1
526,3,0,124.712683929434,1,0,3.45902450907697,4.67809140862941,4.67809140862941,Inf,0,0,0,1
527,0,0,82.0505279750122,1,0,0,0,0,Inf,0,0,0,0
528,0,0,52.5847764723313,0,2,0,0,0,Inf,2,2,0,0
529,1,0,24.8596717069456,1,0,0,1.60078025658411,1.60078025658411,Inf,0,0,0,1
530,1,0,95.0141264968205,0,2,0,1.4558936399971,1.4558936399971,Inf,0,0,0,0
531,2,0,225.211891277873,1,0,0.387391027618262,3.36064170224693,3.36064170224693,Inf,0,0,0,0
532,3,0,33.6553524129546,1,0,1.9729094166371,3.74664616383332,3.74664616383332,Inf,0,0,1,1
533,0,1,0,1,1,0,0,0,Inf,1,1,1,1
534,1,0,55.4303240982335,0,2,0,0.553629059664103,0.553629059664103,Inf,0,0,1,1
535,2,0,173.220777857363,1,0,1.9511169552568,3.58180588350461,3.58180588350461,Inf,0,0,1,0
536,1,0,131.137083229997,1,0,0,1.36037636683457,1.36037636683457,Inf,0,0,1,0
537,1,0,45.0249332515943,1,0,0,1.82139426740743,1.82139426740743,Inf,0,0,1,0
538,1,1,0,0,2,0,1.68653607471012,0,1.68653607471012,2,1,1,1
539,1,0,79.0810708483671,1,0,0,0.215793213195916,0.215793213195916,Inf,0,0,1,1
540,1,1,0,0,2,0,1.42413521271215,0,1.42413521271215,2,1,0,1
541,1,0,56.8661684275423,1,0,0,1.6785787719695,1.6785787719695,Inf,0,0,1,1
542,3,0,46.8164257153334,1,0,3.56668195611887,4.91055107975198,4.91055107975198,Inf,0,0,0,0
543,1,0,23.7005537649812,1,0,0,1.99229313227232,1.99229313227232,Inf,0,0,0,0
544,2,0,79.9137779495897,1,0,1.68412590980118,3.27360393944809,3.27360393944809,Inf,0,0,1,1
545,0,0,230.043551849703,1,0,0,0,0,Inf,0,0,1,0
546,2,0,193.187102603304,1,0,2.04534170707973,3.25516591595566,3.25516591595566,Inf,0,0,1,0
547,1,0,217.78752139717,1,0,0,1.13809193040048,1.13809193040048,Inf,0,0,0,0
548,3,0,71.6741506235001,1,0,3.29571740639896,4.47930027593089,4.47930027593089,Inf,0,0,1,1
549,2,0,19.9577650571414,1,0,2.08056461565629,2.59856172995346,2.59856172995346,Inf,0,0,1,1
550,3,0,67.1499924132654,0,2,3.41965242367362,4.58148954550621,4.58148954550621,Inf,0,0,0,0
551,1,0,0.449992298044464,1,0,0,1.42919781531108,0,1.42919781531108,0,1,0,1
552,2,0,21.5181935465132,1,0,1.43685019757858,3.92904206283092,3.92904206283092,Inf,0,0,1,1
553,3,0,16.9515459156979,1,0,3.92404273215855,4.82460840446051,4.82460840446051,Inf,0,0,1,1
554,1,0,15.2687720643938,0,2,0,0.878545738515924,0.878545738515924,Inf,0,0,0,0
555,2,0,19.7375923544486,0,2,0.954588155383715,1.43841654819006,1.43841654819006,Inf,0,0,0,0
556,1,0,292.008710532843,1,0,0,1.95352702019229,1.95352702019229,Inf,0,0,1,0
557,0,0,27.1126950651316,1,0,0,0,0,Inf,0,0,1,0
558,3,0,35.9735505084788,1,0,3.75568622242172,4.50939384695977,4.50939384695977,Inf,0,0,1,1
559,2,0,9.26926096529432,0,2,2.52418680443306,4.05010399375123,4.05010399375123,Inf,0,0,0,0
560,2,0,26.035249444386,1,0,1.09855501521656,2.70705817082992,2.70705817082992,Inf,0,0,0,1
561,1,0,252.852638731202,1,0,0,0.942599239833292,0.942599239833292,Inf,0,0,0,0
562,0,1,0,1,1,0,0,0,Inf,1,1,1,1
